top Temperature_lag13,top Pressure_lag13,reflux flow_lag13,flow to next process_lag13,6th tray Temperature_lag13,bottom Temperature 1_lag13,bottom Temperature 2_lag13,PT_lag13,dT_lag13,dT2_lag13,Refux Ratio_lag13,Log_top_T_lag13,reflux_times_Ttray6_lag13,T_all_avg_lag13,C4 content
0.30531077,0.71359583,0.8786246,0.35765038,0.58169634,0.45139195,0.3783082,0.3829928889392719,0.3425602120454623,0.3112752195717443,0.8586510378095552,0.3503835675492941,0.680151433869567,0.442775570434473,0.36051274
0.29453265,0.72235207,0.87838825,0.35728431,0.56150044,0.40357886,0.3783082,0.3740060684835116,0.3347412533293979,0.3105158405366186,0.8586515831789383,0.338825711815836,0.6565376023364978,0.4185713914060543,0.37516964
0.28375516,0.69770488,0.81529911,0.40445312,0.51970635,0.37127208,0.33184933,0.3480260967831181,0.331361458837718,0.3062014675188585,0.7702132882082737,0.3272141176544747,0.5573706721761338,0.3782232960384669,0.37385982
0.27297768,0.63286449,0.75367678,0.46413127,0.50739982,0.38348904,0.33215481,0.3036925575224385,0.3213783252731135,0.2919702145615875,0.6829775137339803,0.3155476071358318,0.4936595809645615,0.374978677329884,0.37722438
0.26220019,0.64964433,0.81356643,0.50085315,0.50739982,0.42089104,0.38188717,0.2994366371940974,0.30868991907504,0.273060801089796,0.7192106422770808,0.3038256364869967,0.5149010810869958,0.3984362626065834,0.38721723
0.25142271,0.65609801,0.81940676,0.51044444,0.46589749,0.37220475,0.31870157,0.2899809752414301,0.304381887561032,0.2711269686484328,0.7197738655615409,0.2920476978578894,0.4730856376504583,0.3480072376731993,0.39083154
0.24064522,0.68923462,0.8145989,0.52003574,0.45769927,0.37832653,0.31989051,0.2915685021440404,0.2929727362476598,0.2583522556326251,0.711035535254228,0.2802132321646224,0.4601724087352169,0.3444236374329479,0.39176448
0.23876905,0.71162936,0.81030518,0.52962731,0.45539541,0.43476363,0.36060603,0.2986951504483681,0.2911487530897534,0.2462548574873151,0.7028526269510689,0.2781472456053619,0.4535630755646689,0.3729857361454882,0.38970083
0.24210864,0.69694866,0.80889171,0.54032455,0.47708297,0.46019436,0.37637466,0.2966247314151768,0.2908863224523226,0.2453503913754539,0.6967539400251028,0.281823509263855,0.4717996163913714,0.3933311746882569,0.38182567
0.24544822,0.73169058,0.93789998,0.55241976,0.49744972,0.468701,0.40983331,0.315706579680142,0.2908878233185326,0.2472940287978078,0.8015832815617531,0.2854942902675588,0.5508070551313329,0.413506145537756,0.37394256
0.2487878,0.7295708,0.93555265,0.56451525,0.48612624,0.45325259,0.36887653,0.3190750204811973,0.2970922214920571,0.2533232829597145,0.7933954738317419,0.289159615896295,0.533878981804639,0.3937251805824865,0.3659282
0.25212739,0.68825433,0.93148299,0.57661046,0.49793073,0.43836909,0.36904663,0.3050459496076526,0.2987075512399975,0.2593801995182651,0.7838840198566263,0.2928195132921405,0.5415976412040115,0.3938574897358995,0.35698885
0.25042484,0.65235965,0.92765965,0.58870594,0.50973653,0.43524091,0.37655517,0.2871843559012202,0.2943704050248134,0.2581901878975581,0.7747229713308409,0.2909543466286557,0.5492439029693241,0.3983069979031339,0.35028303
0.24739562,0.63551642,0.9260413,0.60080115,0.52154102,0.42138867,0.3661168,0.2763853790311348,0.2885534326863565,0.2575528088859278,0.7675280469897106,0.287632303443379,0.5577725944481866,0.3935405320809101,0.34031237
0.2443664,0.6458706,0.93560022,0.61289664,0.53334551,0.44796175,0.38389535,0.2774490800851739,0.2828260244955125,0.2497304702441925,0.7696354512585064,0.2843057795208492,0.5716539157703983,0.4098616409377383,0.3344276
0.24133718,0.62295844,0.92305054,0.62499185,0.54515,0.44085567,0.39443611,0.2642893058545764,0.2771861277213136,0.2478511209724946,0.7536601971716765,0.280974762757596,0.5745360486784054,0.4136126582770981,0.32902294
0.2383086,0.63339812,0.93087716,0.63708734,0.55695449,0.44085567,0.37470493,0.2653461359670114,0.2716324813806253,0.2447407964549259,0.754434969620726,0.2776399461917571,0.5874627197995129,0.4102470910366615,0.32349502
0.23527938,0.67296335,0.92839017,0.6405527,0.56875898,0.44268188,0.37287032,0.2783373976271527,0.2661616904291122,0.2413239490457638,0.7508300288202294,0.2742999081956152,0.5976036506484007,0.4129403601640465,0.31567781
0.23225016,0.6877266,0.93066883,0.64178518,0.58056347,0.44127975,0.37103398,0.2807812652067851,0.2607726170401076,0.2384486514462842,0.7521078537410892,0.2709553407552216,0.610843144935596,0.4146413198571301,0.30665377
0.22922094,0.68366099,0.94031331,0.64301794,0.57891278,0.44459259,0.37288247,0.2754808226082578,0.2576404524049374,0.2347988902464939,0.7593317581372866,0.2676062315690823,0.6138113564189873,0.4147892168401247,0.29785816
0.22619172,0.66075326,0.94201684,0.64425042,0.57529074,0.39921756,0.35970174,0.2627315935557367,0.2548202203133506,0.2392095917065815,0.7601372076266549,0.2642525682855219,0.6104912798866979,0.3947569757033489,0.28655794
0.2231625,0.65225057,0.94075799,0.6454829,0.5716687,0.43727055,0.35556736,0.2558774227147263,0.251986989307368,0.2297575675520868,0.7585528216556089,0.2608943385024078,0.6056303762913917,0.4031337751700453,0.2766583
0.22396575,0.65179507,0.92719578,0.64671538,0.56804666,0.43339906,0.38029555,0.25661909114402,0.2534781513141053,0.2312073452484997,0.7470577760747433,0.2617852767287554,0.5944365507749907,0.4086751994327008,0.26762406
0.25229211,0.64754962,0.9321832,0.64794786,0.55912693,0.44336103,0.38382071,0.2871924404977397,0.287170682201707,0.2586519917911076,0.7505145064637648,0.2929998914769443,0.5872841492127904,0.418780487670305,0.25662042
0.2806191,0.65126438,0.9318141,0.64918061,0.55394357,0.4378699,0.3855425,0.3212704898951639,0.3204792293365653,0.2887917407979165,0.7496565568132303,0.3238250542636516,0.5813036199557395,0.4247324610795151,0.24641908
0.30894609,0.58619846,0.69457212,0.65041309,0.59529871,0.46924871,0.4130148,0.3183637845712436,0.3436834292714177,0.3111533769123999,0.5583750101435301,0.3542696989155796,0.4899092039168429,0.4642191430007418,0.23617083
0.33727244,0.60763503,0.70204883,0.59773059,0.68207392,0.58804438,0.52714946,0.3602632311547085,0.3558391115144644,0.3142717565500899,0.5829953029144468,0.384342430196309,0.5820575859762475,0.5711379800181031,0.22396603
0.36234634,0.65721538,0.70460412,0.52410643,0.71149577,0.60668357,0.55594955,0.4186276208503569,0.37572141802423,0.3337187897559395,0.6133822002564936,0.4106596427436124,0.6334800858257593,0.6024534288953017,0.21849809
0.36575907,0.63617683,0.71049126,0.52138702,0.71465257,0.56332097,0.52926178,0.4090432540092111,0.3785618746807551,0.3462055969158721,0.6196127121479038,0.4142199818422503,0.6416591145413548,0.5829514873183815,0.21049513
0.36917115,0.64028223,0.71204362,0.51866733,0.71396129,0.50930942,0.4940744,0.4155233997951727,0.3822474960724414,0.36194001945866,0.6220785622143089,0.4177745120184339,0.6431562864503207,0.556384550917708,0.20035458
0.37258387,0.67145238,0.69989104,0.51594792,0.71326868,0.49801261,0.45282082,0.4397800753309172,0.3859370541924473,0.3680405862106048,0.6125583133850457,0.4213245919234056,0.6343488001768722,0.5410761963130496,0.19159985
0.37599596,0.67647763,0.70452854,0.51322851,0.71257739,0.50795268,0.46036581,0.4471290642121161,0.3896286434613689,0.3689628146598908,0.617725261387583,0.4248689151233984,0.6381761465109239,0.5472836362466016,0.18486303
0.37940868,0.68507614,0.7078224,0.51050909,0.7119597,0.48990971,0.45091678,0.4569223342767038,0.3933069576463177,0.3768204339564072,0.6217306036180572,0.4284088050945995,0.641055346696877,0.5396964829249544,0.17711847
0.38282077,0.65677905,0.69132775,0.5077894,0.71318194,0.51055662,0.45591033,0.4419885980568648,0.3965609158295421,0.375012390816249,0.6083375020098218,0.4319429694641687,0.6306310477563798,0.5489971976891814,0.16914693
0.38623285,0.66833758,0.69418231,0.50506999,0.71440287,0.47908392,0.45423019,0.4537758437293277,0.3998105295117993,0.3864057022427105,0.6119530899263069,0.4354720663560538,0.6348350631703584,0.5402356239853096,0.16258284
0.38964558,0.67919885,0.6961122,0.50235058,0.71562511,0.54085724,0.47577515,0.4652249291683214,0.4030558826046512,0.374191988008116,0.6147651531255023,0.4389967914390391,0.6383513418960752,0.5672557318320279,0.15576963
0.39305766,0.65331193,0.70066721,0.49963117,0.71684604,0.53528786,0.49864964,0.4514120371172889,0.4062962530245103,0.3788380409171525,0.6199099699338797,0.4425158164436524,0.6438850273053616,0.5739953391615381,0.15236798
0.39647038,0.6678408,0.69729815,0.49691148,0.71806828,0.52141058,0.491759,0.4654574405478879,0.409532366783327,0.3856128063849975,0.618050098519395,0.4460304861590236,0.6433747493377371,0.5690391343699381,0.14965887
0.39988247,0.6634214,0.6910703,0.49419207,0.71928921,0.52857769,0.46587832,0.4663565972916284,0.4127635436580729,0.3871078541445114,0.6136448413743933,0.4495395068936161,0.6406470900141022,0.564713450219084,0.14525352
0.40329455,0.66524194,0.70064841,0.49147265,0.72051145,0.50621254,0.4624573,0.4716265623849729,0.4159898075859393,0.3962079884974686,0.6232842217431894,0.4530435318747554,0.6501008749508402,0.5582153928061105,0.14066015
0.40670728,0.67020086,0.69455332,0.48875324,0.72173238,0.49969485,0.46670277,0.4791629273406784,0.4192124798822735,0.4012972464444089,0.6189907484397202,0.456543251635777,0.6474753753176499,0.5589408505177194,0.13764599
0.41011936,0.65653139,0.71078477,0.48603355,0.7223343,0.49372486,0.46875955,0.4733278393171019,0.422581737387234,0.4062812645870067,0.6346156606030481,0.4600373471282593,0.6615511875092306,0.5589718142020615,0.13467037
0.41353208,0.69093722,0.69756288,0.48331414,0.72188877,0.51097132,0.46438564,0.5022779077544328,0.4262084111202007,0.4049861008329323,0.6239524744736675,0.4635271534134628,0.6519230892747782,0.5638379389110857,0.13112996
0.41694417,0.65666112,0.6978752,0.48059473,0.72144193,0.53340375,0.47983317,0.481299589305768,0.4298366397269907,0.4023541806315761,0.6253783641830769,0.4670113857520648,0.6527546207790582,0.5763859911913807,0.12795958
0.42035689,0.66558835,0.69460128,0.47787532,0.7209964,0.47883511,0.45348732,0.4918358308297088,0.4334670721031937,0.4206157694619351,0.6235898945695058,0.4704913446978316,0.6508032020931354,0.5524398100967592,0.12527303
0.42376898,0.67131971,0.70112149,0.47515563,0.72055088,0.49876532,0.46150268,0.5000976845513679,0.4370987322950111,0.4183913154271696,0.6306040037374642,0.473965759276854,0.6564614219112569,0.5619363250814001,0.12232184
0.42718106,0.67543396,0.69298217,0.47266166,0.72010535,0.4801809,0.44496515,0.5072139203315343,0.4407322659855006,0.4270555072055121,0.624338859000375,0.4774352759844364,0.650646662721718,0.5520578683347265,0.11890278
0.43059379,0.68258784,0.69760432,0.47042242,0.71965982,0.49072344,0.46651011,0.5166811194066551,0.4443683532233636,0.4274229283563217,0.6294602813101786,0.4809005782924913,0.6546641160551581,0.5628270187019313,0.11686223
0.43400587,0.6600221,0.69885971,0.46818318,0.71921298,0.49609252,0.46651011,0.503559001189992,0.4480059954293753,0.429263819424883,0.6315548074667664,0.48436035985155,0.656060845587752,0.5653874041934176,0.11523478
0.43741859,0.66460364,0.69779961,0.46594394,0.71915647,0.5058401,0.46651011,0.5110415765995615,0.4515436447688754,0.4298386977737792,0.6315600434338814,0.4878159423400703,0.6560138025396982,0.5694130180166788,0.11499499
0.42324111,0.70467154,0.82480126,0.4637047,0.67933111,0.45272679,0.41164362,0.5242891362772006,0.4472696351140919,0.4311129144278426,0.7476479286151894,0.4734285672390168,0.7113438352053212,0.5196503497571641,0.11682116
0.39900162,0.6892582,0.81380354,0.46146546,0.66236429,0.40854889,0.37305431,0.4834514675924053,0.4259575906538272,0.4191696855678848,0.7388092172205603,0.4486341116440164,0.6869511453646896,0.4815644588942648,0.11968031
0.3747615,0.67053106,0.80880653,0.45922622,0.65858454,0.39544309,0.37128739,0.4417434826719494,0.4009915856724523,0.3974019306744999,0.7353994662957847,0.4235872024422855,0.680481871008715,0.4683874312389471,0.1251486
0.35052202,0.66260032,0.80328427,0.45698698,0.65480479,0.45672034,0.38575078,0.4082848165278459,0.3759122170325867,0.3560625150149528,0.7315009220538751,0.3982839851528457,0.6736733799101814,0.483047920132734,0.13118515
0.34361771,0.67997718,0.81204323,0.45474774,0.65121955,0.46885279,0.42268252,0.4107392064019346,0.3693079198239442,0.3461659924376632,0.7406154111994452,0.3910289237711728,0.6767262866759008,0.4948984308637,0.13812385
0.35630444,0.68267776,0.80954473,0.4525085,0.65243522,0.4607358,0.41440161,0.4275956431575235,0.382661434475581,0.3609413967875768,0.7394749275017424,0.4043437835170804,0.6771460790643086,0.4941317885948642,0.1472791
0.36899117,0.66781869,0.81245031,0.45026926,0.6555999,0.45221195,0.38044482,0.4331824221243073,0.3955291409133424,0.3759872353233673,0.7432748758676041,0.4175871460029228,0.6832528489520757,0.4859510259001931,0.15583781
0.38167789,0.67610026,0.8111696,0.44803002,0.6620883,0.42660595,0.38708205,0.4536327365763431,0.4075311539564696,0.3958950806149627,0.7432508025733758,0.4307597646166972,0.6899968873882647,0.4860144186600306,0.16189646
0.33023394,0.66495153,0.81245031,0.44579078,0.66147192,0.42954791,0.3905968,0.3860183749816227,0.3527334159718254,0.3418299604568611,0.7455772433416002,0.376904158594789,0.6910952946444926,0.4720045357892922,0.16777323
0.31904624,0.67419865,0.81207162,0.44355154,0.66085554,0.43857722,0.39546016,0.3781270893859648,0.340909948608023,0.3281765804609128,0.7463857252656866,0.365034658184014,0.6910552398681584,0.4726461712836893,0.17235178
0.3098988,0.68484765,0.81557344,0.4413123,0.66024048,0.43261349,0.39996945,0.3730870259881722,0.3312583237179881,0.3200943377400194,0.7507688883478182,0.3552871273250293,0.6936791213098552,0.4692002164325591,0.17584437
0.31369503,0.66196793,0.81047246,0.43907306,0.6596241,0.42486738,0.4031145,0.3650403484966206,0.3354407413468425,0.3257769308643137,0.7472341383828383,0.3593370753270015,0.6903998494592101,0.4687636066714322,0.17841971
0.31749188,0.67997718,0.80069561,0.43683382,0.65900772,0.42752296,0.40741377,0.3795100166119443,0.3396269300330771,0.3291066470928192,0.7393706241091682,0.3633810435714841,0.6838895687143199,0.471877277166394,0.17986554
0.32128811,0.68198198,0.79528193,0.43459458,0.65870545,0.46894356,0.41689578,0.3851800947428125,0.3437504584869562,0.3236507947519267,0.7355178469241969,0.3674177330904093,0.6806953925359057,0.4885884411983265,0.18176785
0.32508497,0.65260435,0.81143472,0.43235534,0.66615324,0.46164656,0.41689578,0.3729435817457624,0.3462580291010409,0.3291104372767957,0.7516299917228164,0.3714484946703686,0.7005381051543426,0.4898011983021413,0.18339572
0.32888119,0.65660363,0.80933639,0.43011638,0.67359971,0.46142435,0.41467237,0.3796108325933596,0.3487428779511081,0.333004290871692,0.7508600068475859,0.3754720016253263,0.7077841608854017,0.492503745168063,0.18381905
0.33267805,0.64549912,0.75787919,0.42787714,0.68104619,0.46213323,0.41303737,0.377499242185694,0.3512063862646989,0.3366854381665157,0.7042233609320037,0.3794896320158614,0.6793831934019735,0.4956732971411661,0.18457078
0.33647428,0.66287598,0.75719778,0.4256379,0.68493502,0.46284212,0.43354439,0.3920851889325755,0.3543942113693374,0.3403623781536184,0.7046953173984577,0.3835000632865899,0.6836353900379868,0.504551960820732,0.18487227
0.34027114,0.67437555,0.74983425,0.42339866,0.68282304,0.5051453,0.44708267,0.4033882229836722,0.358843075830409,0.3345290389522396,0.6989401794101713,0.3875046477488868,0.6769887670231881,0.5222246211354672,0.18769979
0.34406799,0.66365431,0.75426342,0.42115942,0.68071106,0.50004225,0.45122226,0.4014047172823731,0.3633031106105577,0.3394125623868403,0.7041765103531274,0.3915027299081561,0.6790120916618017,0.5224462454188417,0.19148661
0.34786422,0.69802034,0.76263947,0.41892018,0.68430287,0.46487802,0.45498,0.4268488557199457,0.3665282694810739,0.3513948822763613,0.7131199707725578,0.3954936900571857,0.6896395530373471,0.515067540148587,0.19551298
0.35166108,0.67073154,0.76157975,0.41668094,0.70993709,0.52923337,0.49933871,0.4146382059436502,0.3649741256583345,0.3402809783395772,0.7132546685611045,0.3994788631986643,0.715583515651466,0.5575070927665975,0.20063693
0.3554573,0.64931413,0.73292178,0.4144417,0.71306235,0.48944181,0.45348732,0.4057313574442676,0.3682410256079313,0.3531433484345239,0.6875018358160185,0.4034569371725833,0.697509537664416,0.5333230789950515,0.20692859
0.35925416,0.63193138,0.68990623,0.41220246,0.70679343,0.49664491,0.45987288,0.3990873940491505,0.3735414043776426,0.3551977175052014,0.6481781532627444,0.4074292740029368,0.6587291669708152,0.5367382084062878,0.21367585
0.36032835,0.65156658,0.69632399,0.40448434,0.69969917,0.45644962,0.44259942,0.412718100322568,0.3762220751639265,0.3660918831872338,0.6578028378952121,0.4085519489668279,0.6600870459505415,0.5172338152944828,0.21967766
0.35513422,0.65996313,0.6907108,0.39659354,0.67223422,0.4512652,0.41841276,0.412010684013898,0.3768888762004919,0.3621036264008323,0.6561868213749241,0.4031186300531946,0.6328939540674903,0.4981775369540098,0.22600735
0.34994009,0.6813938,0.69988183,0.38870274,0.64476927,0.42813326,0.39795433,0.419168037387811,0.3775779462050679,0.3625868915240636,0.6686775035413918,0.3976733149899525,0.6165219957046146,0.4747529521631923,0.23280407
0.3248134,0.6925956,0.69763885,0.38081194,0.63525287,0.43157285,0.37862062,0.3954667256897194,0.352506331086405,0.3357435033240005,0.6703435111528514,0.371160413521602,0.608664613297243,0.4592274216742991,0.2401167
0.29905899,0.68964737,0.68738893,0.37292114,0.633225,0.4465299,0.40117228,0.3625602845310227,0.3249591327861611,0.3059261356078995,0.6642907844199992,0.3436861053822286,0.6022184153723557,0.4622154771192491,0.24728757
0.35707081,0.68422263,0.68847703,0.36503034,0.63119713,0.46819085,0.43191806,0.4294850639172299,0.3884774407605659,0.3598810419124643,0.6691884505899851,0.4051457994402208,0.6039230677558481,0.4955141654926651,0.25414538
0.35126358,0.67238254,0.68842984,0.35955532,0.62917057,0.46626449,0.42268426,0.4151889945296097,0.3826348044990352,0.3544932253482991,0.6718372645131344,0.3990619500225003,0.6039390298328524,0.4896790362912406,0.25666722
0.34545636,0.66183821,0.68833507,0.35964318,0.6271427,0.44967685,0.39888813,0.4019215677832054,0.3767779288217288,0.3526217712041615,0.6717013705878131,0.3929630664295356,0.6018925729845593,0.4748657258399974,0.25930853
0.3396485,0.66147263,0.68826333,0.35973131,0.62524231,0.43023802,0.42682385,0.3949461296983529,0.3708766445230466,0.351405468671718,0.6715878328931001,0.3868483889602747,0.5999854707958565,0.4751080038439623,0.26165691
0.33384128,0.68205273,0.69195928,0.35981917,0.62382556,0.42526798,0.39641826,0.4002711333084494,0.3648535427201606,0.346601662921734,0.6751506107230257,0.3807191900796276,0.6012293938029718,0.4620209856129469,0.26293732
0.32803405,0.68941741,0.6842562,0.35990703,0.6224075,0.43385444,0.37331466,0.3975552150822867,0.3588202004950671,0.3385329876486856,0.6675915153170163,0.3745747105085728,0.5943460504603807,0.4553414961858965,0.26378536
0.32222619,0.66841865,0.69136842,0.35999488,0.62098944,0.43769307,0.40967362,0.3786218538398009,0.3527756124685118,0.3316513660569244,0.6744869492375787,0.3684142154242575,0.5980135980391166,0.4654707191456666,0.26556492
0.31641897,0.67819645,0.69366358,0.36008274,0.61957137,0.43272303,0.38960919,0.3772370213783406,0.3467211428643948,0.3268040305619741,0.6766823513920959,0.3622389751196908,0.5982395465792474,0.4555602019753603,0.26794451
0.31061175,0.6619753,0.6907108,0.3601706,0.61815463,0.45058135,0.40575099,0.3614564242371694,0.3406557815878928,0.3168567217066833,0.6737583327895436,0.3560482341544277,0.5947562865096817,0.4637861030184824,0.27037161
0.30480389,0.68198198,0.69435765,0.36025845,0.64840445,0.46043065,0.41965203,0.3654177903694532,0.3281516792065241,0.3088351332118341,0.6772719329995456,0.3498412296699813,0.6265269001497871,0.4785912539751714,0.27322233
0.29899666,0.67942734,0.69808353,0.36034631,0.65073459,0.45328075,0.4345372,0.3571129819641432,0.321445232687684,0.304441567666005,0.6808621547634675,0.3436192402955393,0.631507309182348,0.4798994089646771,0.27987598
0.29318944,0.66357176,0.68915883,0.36043444,0.64703896,0.45415708,0.40888215,0.3420050364385796,0.3159092595138261,0.2983486901124316,0.67211407980303,0.3373815251352261,0.6213007978925909,0.4693677717761157,0.28886309
0.28738158,0.65870129,0.69937039,0.3605223,0.64334332,0.42612553,0.39017503,0.3327696611947822,0.3103476979541389,0.2981867264133886,0.6820290334663508,0.3311273036242168,0.6252102485657821,0.4520896211798222,0.29669621
0.28157435,0.64916082,0.70159456,0.36061016,0.62539214,0.3936388,0.36261074,0.321322896242223,0.3074346676854629,0.2989716407828851,0.6841538722989896,0.3248578629083023,0.6093140962368327,0.4263425358001234,0.30339631
0.27576713,0.67974132,0.69505479,0.36069801,0.60149271,0.39252304,0.33906628,0.3295205108649343,0.3055873955713025,0.2930402278597716,0.67773291317355,0.3185724552391504,0.5815221147361878,0.409640495901785,0.31247263
0.26995927,0.67497699,0.69347519,0.36078587,0.57759329,0.39076882,0.34237448,0.3203195867165638,0.3036834318315442,0.2872304198990614,0.6761490205236456,0.3122702928295848,0.5573464791620264,0.4009915238371823,0.31132189
0.26797816,0.66447982,0.70006139,0.36087373,0.55369255,0.3890146,0.32947492,0.3130238865180253,0.3060921708485849,0.2854826528320275,0.6825265994818281,0.3101168833398655,0.5384076281008129,0.3885385775931871,0.31457324
0.29027851,0.6610127,0.69082437,0.36096158,0.53944095,0.36062783,0.33158204,0.3373035959980932,0.3346337607679573,0.3156913403862014,0.6734774680356267,0.3342488588740959,0.5188446179771096,0.3829378648947623,0.31247525
0.31257886,0.64680224,0.57079797,0.36104944,0.56247429,0.40914198,0.33620414,0.3554081647891738,0.3550296521657458,0.3282403622724515,0.5564290618602551,0.3581469970677076,0.4615348635127435,0.41318880387041,0.30458657
0.33487921,0.67997718,0.58510797,0.36113757,0.58550763,0.46322082,0.4122702,0.400293747827802,0.3748329440802149,0.3386612039853086,0.5703419004478598,0.3818157862028521,0.4905321130152636,0.4670975613818161,0.29787009
0.35717956,0.67741812,0.64043609,0.36122543,0.60698491,0.49276247,0.45934697,0.4253433914717957,0.3944506746690406,0.3540650209317103,0.6242334394660569,0.4052595865667121,0.5483605605314473,0.5040844180962514,0.28539939
0.37947991,0.71554019,0.64015217,0.36131329,0.62244824,0.52087539,0.46595816,0.4773304097569185,0.4150838556491584,0.369217510828203,0.6239164319217553,0.4284826352725144,0.5620934205755542,0.5263533837498261,0.27202184
0.40178026,0.68549626,0.63602994,0.36140114,0.65837689,0.54198394,0.49049196,0.4841611830491375,0.4299552559299802,0.3855634685564387,0.6198587496858884,0.4514890508556846,0.591326315188022,0.558263689272183,0.25544007
0.42408061,0.66967017,0.64181425,0.361489,0.69730594,0.57659891,0.53740558,0.4992357212136973,0.4434107202183232,0.3980286444278809,0.6254556277427376,0.4742828376575958,0.6309812385876695,0.6021203550097282,0.24094343
0.4463816,0.68531937,0.64806934,0.36157686,0.7214577,0.58821652,0.527842,0.537768765303586,0.4601800986418289,0.4158950094412668,0.6315105345981192,0.4968685352204574,0.6580702486208947,0.6170221173311551,0.22393947
0.47888704,0.67419865,0.65410266,0.36166471,0.73296517,0.5827113,0.55145241,0.5675671419285809,0.4904120737349374,0.4477323911490707,0.6373485751452544,0.5294228785695081,0.6736786028161764,0.6361054117089437,0.20620697
0.51389956,0.65786399,0.65513436,0.36175257,0.74447264,0.59000203,0.56798995,0.5943067227566484,0.5227956764994993,0.478264009742064,0.6383126628791882,0.5640139483511066,0.6851112281615055,0.6577170925965627,0.19039358
0.54891208,0.68062579,0.66152105,0.3618407,0.75598143,0.56759464,0.53395679,0.6567611763512267,0.5547544231132426,0.5181507751799845,0.6444936532850132,0.5981265648556011,0.7012647542927539,0.6546698040136226,0.17705641
0.58392523,0.68008774,0.66195806,0.36192856,0.7674889,0.60270566,0.56372539,0.6981013353460244,0.5862980494381765,0.5391264055572422,0.6448778100569699,0.6317743846775428,0.7122897212542234,0.688893058969526,0.16243113
0.61893774,0.67627421,0.66208122,0.36201642,0.77899768,0.60948938,0.57887264,0.7358106559307597,0.6174325016323041,0.5690441762111884,0.644956185141501,0.6649687158257493,0.7230433183153322,0.7099222699145634,0.1510474
0.65395026,0.68169158,0.66154791,0.36210427,0.79050515,0.59425379,0.57749452,0.7836622540095334,0.6481671941541272,0.6069800153217284,0.6443951059932277,0.6977222157837231,0.7331971133522792,0.7191097747639482,0.1400384
0.68896278,0.67419865,0.66521394,0.36219213,0.79204018,0.61431388,0.56849503,0.8165446196659858,0.6822851541350841,0.6315313484135382,0.6479242889656455,0.7300464309625068,0.7379403105588717,0.733735469066123,0.13098506
0.70570203,0.66126035,0.67123344,0.36227999,0.77675559,0.59267797,0.56849503,0.8203329041479615,0.7048741439330753,0.6556627748709902,0.6537451695625676,0.7453519982901722,0.7290563373989973,0.7275355895678486,0.12427654
0.68036038,0.65104769,0.7067623,0.36236784,0.761471,0.54592116,0.52765454,0.778660420136688,0.6854589027072598,0.6512366100306349,0.6883039760711415,0.7221437041474439,0.7455726546739722,0.688144050548108,0.1199735
0.65501936,0.67150987,0.70232355,0.3624557,0.74618641,0.50445363,0.49131814,0.773219537575355,0.6657044136454056,0.6442619213061752,0.6839370441792855,0.6987155253168331,0.7268143823058917,0.651761325145269,0.11871961
0.62967771,0.67222924,0.69666393,0.36254383,0.73177316,0.47365851,0.44997258,0.744101194055063,0.6452755645639693,0.6322787662026127,0.6783817095158319,0.6750620680321977,0.7080318645577864,0.6173858968447672,0.11763571
0.59715636,0.69187623,0.70190687,0.36263169,0.71748739,0.46548049,0.43083847,0.7262944990323785,0.6170387079001469,0.6029692360371647,0.6834429915366048,0.6443710026234188,0.6984473349255959,0.5946157305516754,0.11875926
0.5605278,0.69404613,0.70775871,0.36271954,0.7032003,0.46268563,0.41828779,0.6838829495767865,0.5840490687235307,0.5670655911652787,0.6890964704424549,0.6093402949240123,0.6891663786257857,0.5742596379700835,0.12310708
0.52389923,0.66673226,0.70228556,0.3628074,0.68891453,0.44041907,0.40490745,0.6140383720787252,0.5505008476788747,0.5382028971955279,0.6837235545066623,0.5738048328865841,0.6708579742654102,0.5476671693558404,0.12646908
0.48727066,0.66626202,0.70365798,0.36289526,0.67462876,0.39492669,0.3485396,0.5707049003401712,0.5163802464372453,0.5168993804502139,0.6850155374225139,0.53774986773257,0.6579620331508081,0.5007333112251173,0.13447263
0.4506421,0.66299391,0.70056285,0.36298311,0.66142855,0.38044693,0.32171124,0.5252155595667104,0.4813577814609848,0.4830578904012673,0.6819584506738849,0.5011599943582419,0.6427312825708672,0.4727351576990733,0.1412657
0.41401289,0.69664057,0.69680589,0.36307097,0.65006039,0.38212447,0.3577491,0.507012781636076,0.4452787067095749,0.4432552011499626,0.6782575403261631,0.4640184272924363,0.6288758272395242,0.4695764348744282,0.14797063
0.37738433,0.68031918,0.70195445,0.36315883,0.63869354,0.35387697,0.34422991,0.451328605853077,0.4086994237837413,0.4124694579496199,0.6832250113605944,0.4263096337810812,0.6215821740658355,0.4420006304266344,0.15585372
0.34267136,0.67958801,0.70754155,0.36324696,0.62741738,0.39443688,0.35726832,0.4093735684216212,0.3736773396653448,0.3636353380875652,0.688618517146733,0.3900328322887727,0.6145473064256793,0.4443382488139729,0.16582087
0.32011662,0.65812344,0.69872696,0.36333482,0.61843193,0.39543057,0.36701588,0.370349586576298,0.3510198599186746,0.3394588404080851,0.6799958461889606,0.366172743664765,0.5995337367539876,0.4379486088416304,0.17825643
0.29756123,0.64695555,0.69973028,0.36342267,0.60944648,0.38162684,0.3429594,0.338413025394922,0.3281086725500734,0.3186931416220951,0.6809283923217394,0.3420788676172002,0.5914862497180193,0.4166279202294928,0.18940645
