top Temperature,top Pressure,reflux flow,flow to next process,6th tray Temperature,bottom Temperature 1,bottom Temperature 2,PT,dT,dT2,Refux Ratio,Log_top_T,reflux_times_Ttray6,T_all_avg,C4 content
0.25985594,0.6897653,0.61966114,0.49088971,0.73806047,0.60835016,0.62637813,0.315086847,0.265329581,0.239077759,0.551454939,0.301268555,0.601037603,0.601276652,0.28782301
0.26558875,0.66103629,0.62341964,0.48995395,0.74412043,0.63330047,0.59164896,0.308625111,0.270240919,0.240619445,0.55514818,0.30751716,0.609397295,0.601895345,0.27875096
0.2713222,0.67671644,0.63050806,0.48901819,0.74911322,0.6174937,0.60970174,0.322766416,0.275286752,0.248216053,0.561813183,0.313750668,0.619691046,0.605880549,0.26892465
0.27705501,0.63820373,0.61748531,0.48808271,0.75366048,0.64873324,0.60926956,0.31082907,0.280374426,0.248658178,0.55055517,0.319967767,0.612895335,0.618503013,0.25899547
0.28278782,0.64674328,0.63073443,0.48714696,0.75820775,0.67445347,0.63354474,0.32150587,0.285435781,0.249904887,0.562722055,0.326169234,0.628069025,0.63702024,0.25266354
0.28852127,0.65962114,0.62219455,0.4862112,0.76275501,0.65299908,0.63146887,0.334555892,0.29047167,0.258280939,0.555452542,0.332355836,0.62494708,0.632949847,0.2411082
0.29425409,0.6925956,0.62257708,0.48527544,0.76890565,0.64463171,0.63155912,0.358260163,0.29521318,0.264753056,0.556144203,0.33852628,0.630648344,0.63405775,0.23010002
0.29998753,0.66486014,0.62315451,0.48433996,0.77642835,0.66927531,0.64115395,0.350614426,0.2996908,0.265926958,0.557010843,0.344681991,0.637655461,0.648648552,0.22157203
0.30572035,0.68169895,0.62915484,0.48340421,0.78395105,0.67760043,0.63997542,0.366364391,0.30413004,0.269663988,0.562729031,0.350821712,0.649400528,0.654916282,0.21375202
0.31145316,0.68609623,0.62502839,0.48246845,0.79147375,0.70327371,0.67636042,0.375641925,0.308531987,0.270579838,0.559391124,0.356946176,0.65235338,0.678053422,0.20682113
0.31718661,0.69335034,0.6264292,0.48153297,0.79899645,0.72209286,0.67235448,0.38660179,0.312897752,0.272549515,0.560998834,0.36305615,0.660148728,0.686676607,0.19997955
0.32291942,0.66722609,0.62272863,0.48059722,0.80457276,0.66586232,0.64539594,0.37875944,0.317568685,0.286841637,0.558037249,0.369150345,0.661796369,0.664594373,0.19312832
0.32865287,0.66853805,0.62031492,0.47966146,0.80262243,0.63270425,0.63464689,0.386242306,0.323556823,0.297863329,0.556225828,0.375230197,0.658384011,0.652267884,0.18585205
0.33447663,0.69174651,0.62266226,0.4787257,0.79836693,0.61609001,0.59641687,0.406732652,0.330069485,0.306257947,0.558683968,0.381390509,0.657333502,0.63590097,0.17995874
0.34089313,0.68268955,0.62522714,0.47779022,0.78520089,0.60288249,0.55584889,0.409107825,0.338882434,0.31470504,0.561340426,0.388160047,0.649083384,0.617307079,0.17478534
0.34730964,0.66023732,0.52511357,0.47685447,0.77203616,0.59965103,0.55967085,0.403100363,0.347826096,0.321276324,0.471755341,0.394911065,0.550275364,0.615415367,0.16922614
0.35372614,0.7010747,0.50034531,0.47591871,0.79404177,0.6198817,0.5796589,0.435941016,0.349906901,0.323125319,0.449788846,0.401643644,0.543098317,0.636502508,0.16277318
0.360142,0.66997679,0.50291019,0.47498295,0.78518117,0.61257531,0.61788893,0.424160099,0.358021723,0.330476741,0.45238138,0.408357224,0.539720548,0.645251508,0.15687193
0.36655851,0.66044075,0.50259788,0.43219704,0.77632058,0.6307153,0.60796606,0.425572396,0.366218149,0.332623014,0.465606642,0.415053257,0.547100282,0.647025043,0.15131216
0.36809569,0.70385636,0.54480885,0.37894871,0.76745998,0.63234746,0.59677095,0.455450365,0.369597519,0.333683904,0.524200375,0.416654706,0.598696098,0.641837383,0.14216595
0.36405525,0.68437152,0.55466129,0.37727889,0.74183628,0.61307137,0.59825495,0.43798124,0.370917967,0.333964919,0.534327163,0.41244311,0.588190145,0.62725836,0.13857327
0.36001544,0.6756138,0.55390391,0.37723496,0.73988595,0.61116692,0.55783797,0.427578561,0.367213171,0.330649389,0.533614569,0.408224968,0.585979899,0.612416568,0.13568004
0.35597563,0.67830259,0.60171772,0.37719075,0.7369736,0.53031783,0.52714946,0.424463182,0.363701384,0.344211806,0.579695582,0.4039996,0.625921079,0.576015342,0.12928504
0.35193583,0.66669689,0.60200164,0.37714682,0.73243948,0.53712032,0.50889014,0.412466038,0.36051498,0.338799495,0.579987611,0.39976699,0.622333034,0.569861698,0.12327355
0.34789602,0.69401075,0.59827269,0.37710262,0.72790535,0.48757492,0.47753513,0.424435734,0.357311846,0.346065054,0.576413522,0.395527094,0.61528082,0.542374293,0.11836779
0.34622591,0.68934075,0.60667022,0.37705842,0.72337123,0.51242508,0.47464696,0.419555869,0.356532095,0.338744949,0.584522991,0.393772134,0.618654424,0.547215233,0.11242279
0.34726512,0.66547927,0.59507359,0.37701449,0.71883711,0.52344334,0.47250514,0.406248694,0.358545558,0.337304388,0.573368001,0.394864288,0.604918443,0.548868492,0.10555959
0.34830369,0.69231257,0.59779961,0.37697028,0.71430299,0.4898252,0.49076446,0.423893322,0.360569009,0.345947258,0.576013082,0.395955286,0.603430912,0.543076243,0.1012504
0.3493429,0.68695859,0.6107184,0.37692635,0.70976886,0.52052329,0.48882745,0.421870116,0.362603859,0.339974214,0.588479827,0.397046474,0.610460261,0.550838257,0.096492928
0.35038147,0.69330317,0.60435128,0.37688215,0.70523474,0.53568064,0.4879544,0.427032175,0.364648862,0.33761937,0.582363252,0.398136508,0.601275272,0.554152668,0.090741679
0.35142067,0.67148776,0.59599173,0.37683794,0.71571054,0.53211899,0.49636376,0.414821909,0.363497298,0.339407895,0.574326287,0.39922672,0.603132822,0.559179454,0.087750147
0.35245925,0.67237517,0.59010497,0.37679402,0.72832985,0.56885436,0.5171294,0.416597695,0.361909669,0.33244011,0.568671663,0.400315802,0.608684055,0.581040172,0.083203484
0.35349782,0.70941819,0.67689268,0.37674981,0.74094917,0.5626246,0.54557541,0.440844414,0.360345043,0.334748945,0.652328087,0.401404392,0.694206171,0.592061062,0.081435819
0.35453702,0.69740711,0.67417663,0.37670588,0.73406256,0.5414738,0.5188807,0.434654563,0.362839644,0.340339672,0.649731335,0.402493161,0.685495934,0.575566066,0.081178436
0.3555756,0.65792296,0.67760248,0.37666168,0.73998452,0.55472826,0.5188807,0.411247505,0.36266402,0.338426679,0.653053933,0.403580801,0.693938111,0.581776314,0.080174434
0.3566148,0.67009472,0.68050576,0.37661747,0.72744537,0.52449024,0.50309818,0.420079841,0.366364129,0.346148017,0.655873094,0.404668611,0.684604387,0.564105451,0.079839779
0.35765338,0.686935,0.68103831,0.37657355,0.71387717,0.4734097,0.44197978,0.431891106,0.370339933,0.35919141,0.656407309,0.405755292,0.672285852,0.525787605,0.079072707
0.33956391,0.68467076,0.67696865,0.37652934,0.70015653,0.43886672,0.4016062,0.408695249,0.354446361,0.349211142,0.652505791,0.386759218,0.656134233,0.493000116,0.077211879
0.31669181,0.6582222,0.66927401,0.37648541,0.68643719,0.40992755,0.40092928,0.366442334,0.333261055,0.332374096,0.645109792,0.362529452,0.637256611,0.472660509,0.075579458
0.2938197,0.686935,0.67341964,0.37644121,0.67271654,0.41754378,0.3878631,0.354807538,0.311728467,0.306712562,0.649126587,0.338059271,0.627726337,0.459744573,0.073695336
0.29942278,0.69167575,0.62024893,0.376397,0.6609896,0.4055772,0.37753582,0.364068974,0.319915903,0.315222543,0.59789317,0.344076328,0.576098878,0.451014368,0.071636783
0.31226786,0.68919924,0.60255989,0.37635308,0.69848481,0.50095614,0.46287213,0.378327891,0.326274794,0.307855147,0.580860235,0.357815302,0.594231479,0.521996914,0.070729371
0.32511359,0.68042531,0.60342125,0.37630887,0.73598003,0.5652176,0.547686,0.388876649,0.332359657,0.307360132,0.58170926,0.371478853,0.626897574,0.583259567,0.070824257
0.33399264,0.68297258,0.72037171,0.37626494,0.75746652,0.56162152,0.55182038,0.400992682,0.337262256,0.316481439,0.694473836,0.380879136,0.747077286,0.592753532,0.069229353
0.34273432,0.71225733,0.74243121,0.37622074,0.75129485,0.57206704,0.54479956,0.429131905,0.347309153,0.322606911,0.715763269,0.390099114,0.759433408,0.594595166,0.065715064
0.35147664,0.7035689,0.8039231,0.37617653,0.72717464,0.52600191,0.4914084,0.434709751,0.361142099,0.340822708,0.775071284,0.399285424,0.783817016,0.559316971,0.063256498
0.36021896,0.70236013,0.83076398,0.3761326,0.70719953,0.50396382,0.45890437,0.444756907,0.374455479,0.354418443,0.800974447,0.408437645,0.782580959,0.539110268,0.062018977
0.36896064,0.68516017,0.82675072,0.3760884,0.70324761,0.51088368,0.4711409,0.444394249,0.384432552,0.361356726,0.797130697,0.417555362,0.775228644,0.546466762,0.060946226
0.37770296,0.70448285,0.88074479,0.37604447,0.702923,0.51093532,0.47808708,0.467753554,0.393616487,0.369906232,0.84921743,0.426640159,0.814771966,0.551202565,0.059238238
0.38644527,0.70478505,0.8800442,0.37600027,0.70871616,0.4758243,0.47478061,0.478785469,0.401361742,0.387472132,0.848569176,0.435691604,0.820992185,0.543865773,0.057189025
0.39518696,0.69174651,0.8811043,0.37595606,0.71450801,0.53454298,0.47499931,0.480558059,0.409054327,0.381075197,0.849618659,0.444709314,0.828509025,0.566436766,0.054166953
0.40392927,0.6802322,0.87648598,0.37591213,0.72029986,0.547051,0.49325342,0.483012971,0.416695753,0.386356148,0.845192355,0.453694807,0.831789264,0.580352234,0.050575002
0.41267159,0.6683818,0.8749812,0.37586793,0.7260917,0.53777287,0.49714308,0.484870173,0.424285911,0.397099655,0.843768407,0.462647692,0.837361914,0.58316188,0.048003369
0.39504068,0.66740593,0.8759262,0.375824,0.72879246,0.51316996,0.47588103,0.463476975,0.405524282,0.386314708,0.844706667,0.444558686,0.841214495,0.564485021,0.045839704
0.37081646,0.65381902,0.86869657,0.3757798,0.72621787,0.51096819,0.49984205,0.426199402,0.381224935,0.363153986,0.837761627,0.419486683,0.832792228,0.562936819,0.045145358
0.34659287,0.70632255,0.88363119,0.37573587,0.72459873,0.49855562,0.46651011,0.430347197,0.356655944,0.342242462,0.852191626,0.394157844,0.842215573,0.540944511,0.041612906
0.32236866,0.70134152,0.87656617,0.37569166,0.72667786,0.53533011,0.49077488,0.397446472,0.33132896,0.310697802,0.845405146,0.36856552,0.839321256,0.552893187,0.040364589
0.31313027,0.66579915,0.87836907,0.37564746,0.72875567,0.51615417,0.49958691,0.366492061,0.321446972,0.305610887,0.847171174,0.358734991,0.843108752,0.547509491,0.039113431
0.32120988,0.65296993,0.88025254,0.37560353,0.73083479,0.52012895,0.49985594,0.368704433,0.329345082,0.312676757,0.84901486,0.367334615,0.846965664,0.551934093,0.037196337
0.32929013,0.67391562,0.87915484,0.37555933,0.7329126,0.5226969,0.50192313,0.390104103,0.337225151,0.320001772,0.847983361,0.375905034,0.848559378,0.556478711,0.036048019
0.33736975,0.69614527,0.87192406,0.3755154,0.73499173,0.53794814,0.51130099,0.412859515,0.345085439,0.324602292,0.841035816,0.38444511,0.845456533,0.567165882,0.036048019
0.35342849,0.71092326,0.87433739,0.37547119,0.73755055,0.58418228,0.51478797,0.441693046,0.360979061,0.330128895,0.84339076,0.401331737,0.8502761,0.5881602,0.034823565
0.36978615,0.70533194,0.87343844,0.37542699,0.75199534,0.60654899,0.5727943,0.458501197,0.374572249,0.340599339,0.842550703,0.418414643,0.86624646,0.62231441,0.036103132
0.38614382,0.71617111,0.88125585,0.37538306,0.76643882,0.60971629,0.58460558,0.486140909,0.387943422,0.354966103,0.850118815,0.435380047,0.88913811,0.636378395,0.037130996
0.40250211,0.7042411,0.86920763,0.37533886,0.7808823,0.63109713,0.60831841,0.498294176,0.401098324,0.365153503,0.838523236,0.452230182,0.896122431,0.659694225,0.03603211
0.41885977,0.6954259,0.87942917,0.37529493,0.79532709,0.62342457,0.61445923,0.512054036,0.414040639,0.381789226,0.848411039,0.468965332,0.921188703,0.668686476,0.037194064
0.43521743,0.69214305,0.87600331,0.37525072,0.79057875,0.60264463,0.56298252,0.529539578,0.431350949,0.40184279,0.84513318,0.485587691,0.91289559,0.650055017,0.037183269
0.45157509,0.68835015,0.88294058,0.37520652,0.78301925,0.56759464,0.53031881,0.546431429,0.44946083,0.426268598,0.85185336,0.502098768,0.909834089,0.631955581,0.038127611
0.46793275,0.68934075,0.8800254,0.37516259,0.77545975,0.55494421,0.53169694,0.567039975,0.467724926,0.445303147,0.849067943,0.518500044,0.89872593,0.6311955,0.039312861
0.48429041,0.67980618,0.87839516,0.37511839,0.76840492,0.5759667,0.53307506,0.578745011,0.486006479,0.454722,0.847522292,0.534792969,0.889270333,0.640935111,0.042774292
0.50064807,0.68626428,0.87649289,0.37507446,0.77382484,0.5830587,0.53445146,0.603976753,0.500886951,0.467975009,0.845713898,0.550978965,0.89403424,0.650226975,0.049532365
0.51700573,0.6935862,0.88081079,0.37503025,0.77924345,0.5878832,0.54528382,0.630364987,0.515677146,0.481796828,0.849907496,0.567059428,0.903815399,0.661726802,0.057339343
0.53336339,0.69375573,0.87709142,0.37498605,0.78466205,0.5833748,0.56737031,0.650468198,0.530377532,0.498455747,0.846345826,0.583035723,0.907089621,0.673816848,0.068516257
0.54972105,0.67619166,0.87465929,0.37494212,0.79008065,0.57732657,0.5286057,0.653444128,0.54498892,0.515712766,0.844025918,0.598909192,0.911376476,0.666739782,0.080713082
0.55513078,0.63061057,0.87274743,0.37489791,0.78504581,0.51658764,0.49131814,0.615393403,0.551904387,0.541645238,0.842208098,0.604136392,0.904027803,0.636740246,0.092102513
0.48937642,0.62551603,0.88124626,0.37485399,0.73960339,0.41550788,0.39987225,0.538118305,0.499241522,0.511585094,0.850436702,0.539836993,0.858259616,0.543433713,0.10892784
0.4236227,0.65587099,0.87958993,0.37480978,0.69416228,0.37481965,0.33689321,0.48842055,0.443753835,0.455953577,0.848865576,0.473816908,0.804354239,0.477425952,0.12574293
0.35786834,0.69177009,0.8775173,0.37476558,0.64872118,0.35201164,0.29776931,0.435192439,0.385206818,0.391678724,0.846892571,0.405980148,0.750320811,0.424239512,0.1446109
0.29211462,0.70010326,0.8760601,0.37472165,0.61909562,0.35539333,0.30576037,0.35951058,0.320183317,0.3189151,0.845513244,0.336225295,0.715134717,0.398431876,0.16577948
0.25552357,0.69866158,0.8760977,0.37467744,0.6030054,0.35117757,0.32539955,0.31382975,0.282887583,0.279837346,0.845576726,0.296535867,0.696589739,0.386985896,0.18279914
0.25263681,0.68401036,0.8693212,0.37463352,0.58691387,0.39783109,0.34247515,0.303777491,0.282527793,0.267441665,0.839063109,0.293377316,0.673871565,0.400733793,0.19965342
0.24975006,0.66754598,0.88067842,0.37458931,0.57082365,0.38121215,0.34247515,0.293077898,0.282160407,0.267566874,0.850052362,0.290214725,0.662166056,0.389798378,0.21187924
0.2468633,0.67051926,0.87852062,0.37454511,0.55473343,0.39310674,0.34247515,0.290980623,0.281785406,0.26221605,0.847996868,0.287048064,0.642273268,0.387622598,0.21860835
0.24397654,0.70439293,0.87945756,0.37450118,0.53845658,0.3936388,0.32810374,0.302105992,0.281436699,0.259050821,0.848928386,0.28387733,0.623968094,0.377483762,0.22185498
0.24108978,0.69967135,0.86655757,0.37445697,0.52145954,0.42018059,0.3454744,0.296530366,0.281213585,0.251201577,0.836503107,0.280702516,0.597274523,0.384865601,0.22099476
0.23820302,0.71297375,0.88267546,0.37441305,0.51816343,0.46222713,0.41413952,0.298550007,0.278449628,0.241056896,0.852089215,0.277523609,0.602214642,0.416977878,0.2174964
0.24865488,0.70022856,0.87781082,0.37434011,0.56781404,0.51834499,0.49341137,0.306078687,0.281462371,0.242333614,0.847438117,0.289013835,0.657076226,0.477035009,0.21299915
0.27435015,0.68500981,0.87401587,0.37420003,0.61746596,0.58780652,0.5336704,0.330368229,0.301014874,0.255678821,0.843860485,0.317036362,0.712151148,0.533889651,0.20949283
0.30004605,0.65252623,0.88149258,0.37405969,0.66711789,0.59417242,0.54045864,0.344177258,0.319403379,0.278509335,0.851166158,0.344744742,0.774668688,0.561078331,0.20516831
0.32574195,0.65312029,0.88095505,0.37391961,0.68400585,0.58441231,0.54309166,0.373992721,0.343279604,0.304223401,0.85073385,0.372145279,0.793961144,0.571971001,0.20040842
0.35143721,0.65958576,0.87564343,0.37377954,0.69609422,0.56255575,0.51637785,0.407488443,0.367718663,0.332812289,0.845690663,0.399244068,0.804211156,0.568657208,0.19613404
0.37713311,0.66325925,0.88005379,0.37363919,0.69354722,0.54934197,0.52427865,0.439718017,0.395198471,0.360192371,0.850037002,0.426049004,0.804516215,0.574136579,0.19182034
0.37585668,0.6812744,0.85819112,0.37349912,0.68489296,0.53056664,0.46386841,0.450132764,0.39588392,0.363376773,0.829004555,0.424724337,0.778897676,0.546759183,0.18944413
0.37357029,0.71065202,0.87908846,0.37335904,0.6762387,0.49801261,0.46204595,0.466686896,0.395507178,0.369014978,0.849277805,0.422349763,0.783885624,0.53283731,0.1850935
0.37128327,0.72201892,0.94203564,0.37321869,0.67621373,0.52199271,0.45692223,0.471248782,0.393091715,0.360977341,0.910183407,0.419972246,0.827590899,0.53791991,0.18043601
0.36899689,0.74166739,0.95689467,0.37307862,0.67745174,0.53930645,0.46471889,0.481092041,0.390382711,0.354719244,0.924634336,0.417593101,0.839326613,0.545312003,0.17832518
0.36670987,0.71816263,0.95418975,0.37293855,0.67868976,0.51941849,0.4611972,0.462958097,0.387677023,0.357134927,0.922114675,0.415210992,0.839079881,0.537798064,0.17610127
0.36442285,0.68988323,0.95329809,0.37279847,0.67992777,0.46603759,0.41927365,0.441954409,0.384975326,0.367830407,0.921346992,0.412826579,0.840066575,0.508197329,0.17592287
0.36213647,0.67632138,0.95984783,0.37265812,0.67708376,0.43517206,0.4180014,0.430548086,0.383208748,0.373383762,0.927772061,0.410440527,0.841080022,0.496748178,0.1737518
0.35984945,0.68574392,0.95369558,0.37251805,0.66735314,0.46322082,0.41707629,0.433789556,0.383010919,0.363913448,0.921919479,0.408051496,0.824928438,0.501388894,0.17172448
0.35671084,0.69148706,0.95309934,0.37237798,0.65762252,0.48058777,0.41845441,0.433607362,0.381899045,0.356508003,0.921437141,0.404769119,0.812569703,0.50319401,0.17261087
0.34789602,0.67573173,0.95190879,0.37223763,0.6478919,0.46325055,0.41748417,0.413256844,0.374661136,0.351817872,0.920380267,0.395527094,0.799832627,0.491872435,0.17598593
0.33908183,0.67962339,0.95431099,0.37209755,0.63816128,0.44615589,0.37462162,0.405106413,0.367337923,0.346957709,0.922797103,0.38625097,0.789427222,0.467755838,0.18035192
0.33026765,0.68137022,0.94953153,0.37195748,0.62843065,0.46475283,0.39792482,0.395590148,0.359927204,0.333648229,0.918269215,0.376939837,0.774423574,0.474930827,0.18154173
0.32145283,0.70626064,0.94909606,0.37181713,0.62052551,0.43512198,0.37449145,0.39909707,0.352029684,0.331448128,0.917941987,0.367592737,0.764470042,0.453492437,0.18840834
0.31263865,0.71819654,0.94781841,0.37167706,0.61339314,0.42968249,0.36165264,0.394713752,0.343890647,0.323586357,0.916799886,0.358210761,0.754951771,0.442978225,0.19725906
0.30382446,0.69804392,0.94776278,0.37153698,0.60647499,0.42618187,0.37834291,0.372822201,0.335634557,0.315235382,0.916839707,0.348792947,0.746462273,0.442197085,0.19962728
0.29500964,0.69640029,0.95265006,0.37139691,0.60040321,0.42500978,0.35973645,0.361153172,0.327133257,0.306341261,0.921661653,0.339338356,0.742009008,0.431547608,0.20163074
0.29945585,0.69047287,0.95484239,0.37125656,0.59433143,0.42107726,0.37346045,0.363475969,0.333328231,0.311818764,0.92387722,0.344111798,0.735876631,0.434056257,0.20637458
0.30727534,0.66144757,0.95535191,0.37111649,0.58825965,0.41848896,0.38330174,0.357288811,0.343339768,0.320544907,0.924464648,0.352484439,0.728718484,0.436821361,0.21309858
0.3150942,0.66898913,0.9532037,0.37097641,0.58218787,0.39963538,0.33838242,0.370557624,0.353427438,0.333129145,0.922480137,0.360828082,0.719994003,0.417766415,0.22184418
0.3229137,0.67731198,0.9535751,0.37083606,0.55956194,0.38997074,0.34588575,0.384478014,0.367452957,0.343769978,0.922934049,0.369144272,0.69227697,0.412553758,0.23309214
0.33073256,0.68436414,0.95069599,0.37069599,0.56296844,0.41252367,0.34503527,0.397887669,0.375530009,0.346472167,0.920241481,0.377431838,0.694911831,0.422669507,0.24414006
0.32820386,0.65982162,0.95420702,0.37055592,0.5801232,0.42292068,0.39204261,0.380685652,0.368612993,0.341310876,0.923734435,0.3747546,0.718198356,0.444797961,0.26231883
0.31961164,0.63717185,0.86024494,0.37041557,0.59727664,0.45560302,0.41357716,0.357993755,0.355107914,0.324912764,0.83285832,0.365635887,0.681754956,0.464084017,0.28778026
0.31102005,0.57861267,0.8641665,0.37027549,0.61443007,0.45437773,0.40394415,0.316353474,0.341890515,0.316445049,0.836740563,0.356484007,0.703920042,0.463378522,0.31141351
0.30242783,0.63957466,0.84360679,0.37013542,0.58701901,0.40854889,0.35190161,0.340023775,0.338187482,0.317714445,0.816916859,0.347297366,0.659856696,0.422250903,0.33706855
0.29383624,0.67466595,0.85806834,0.36999535,0.5530788,0.38563448,0.33158724,0.34849009,0.33576063,0.313793404,0.831005831,0.338077054,0.630193806,0.395904405,0.36265313
0.27361558,0.65589605,0.85486924,0.369855,0.5191386,0.36103782,0.31009609,0.31548021,0.319640152,0.297479993,0.827992451,0.316239666,0.589821598,0.365107022,0.37837447
0.23965181,0.6724931,0.85230667,0.36971492,0.4690372,0.32018528,0.2596035,0.283311908,0.289511503,0.26861667,0.825594872,0.279119532,0.531675243,0.311219244,0.40082489
0.20568804,0.66010612,0.85276823,0.36957485,0.39199918,0.31163013,0.24906794,0.238681677,0.262233375,0.232051718,0.826126448,0.241432158,0.4445759,0.271253542,0.42079515
0.17962644,0.69975537,0.78080158,0.3694345,0.31496116,0.29695789,0.22150886,0.220959554,0.242423793,0.20494226,0.756485668,0.212117694,0.332940503,0.226606441,0.43884779
0.20750188,0.68495674,0.747137,0.36929443,0.35031943,0.39504718,0.30910154,0.249851213,0.272711482,0.220100117,0.723943526,0.24345948,0.357394915,0.303075798,0.45633903
0.23537732,0.68835015,0.75831428,0.36915435,0.41434649,0.48602882,0.41921985,0.284819885,0.295343013,0.23438214,0.734849004,0.274407968,0.427863962,0.393089047,0.46870118
0.26325276,0.66561194,0.75057245,0.36901401,0.48881649,0.52596905,0.44464405,0.308028088,0.313797635,0.25527856,0.727421299,0.304972906,0.500629808,0.444611177,0.4868118
0.26593664,0.65767088,0.75127266,0.36887393,0.50731176,0.45907547,0.40039643,0.307456071,0.313107156,0.269704104,0.728174419,0.307895841,0.520007744,0.416973946,0.50362688
0.26210289,0.66291136,0.74416504,0.36873386,0.50244908,0.37666463,0.3433777,0.305438342,0.309592158,0.281728504,0.721359139,0.303719555,0.511112682,0.371468175,0.51584471
0.2582685,0.67005934,0.75454734,0.36859379,0.45840633,0.34211383,0.27523848,0.304215255,0.314275701,0.284753599,0.731498119,0.299535487,0.471614118,0.325212455,0.5213857
0.2255252,0.69174651,0.74921922,0.36845344,0.40236063,0.29523497,0.26054597,0.274244758,0.285399541,0.257652078,0.726407251,0.263514048,0.411619077,0.279020263,0.51590266
0.23289187,0.70462437,0.7510835,0.36831336,0.33574715,0.28906155,0.23247834,0.288475058,0.309419711,0.267342378,0.728289318,0.271664233,0.34419354,0.250299868,0.48553731
0.24025854,0.70782615,0.75690426,0.36817329,0.29107356,0.31765488,0.23775653,0.298952176,0.330252224,0.269813883,0.734008565,0.279787572,0.300291362,0.249244479,0.47337762
0.24762585,0.72170346,0.75309013,0.36803294,0.33119594,0.39420841,0.3112694,0.314160116,0.330120047,0.262818187,0.730384734,0.287884946,0.340318634,0.309935663,0.46114366
0.2629831,0.7088934,0.75167053,0.36789287,0.42190599,0.51261287,0.43070135,0.327721592,0.328227421,0.257268837,0.729082584,0.304679036,0.432901367,0.415586282,0.4487525
0.29748937,0.7220484,0.82603171,0.36775279,0.52949479,0.55816159,0.48306326,0.37760179,0.345176606,0.282517979,0.801291242,0.342001729,0.586119102,0.489318406,0.42531854
0.33199563,0.71451862,0.83325289,0.36761244,0.62071608,0.62723659,0.58896734,0.417005901,0.363532573,0.301903953,0.808379092,0.378768015,0.691931302,0.581698455,0.41087964
0.36432237,0.65509266,0.82030571,0.36747237,0.66354053,0.5652176,0.52415716,0.419551091,0.388660456,0.344427841,0.795899919,0.412721767,0.730556192,0.565822469,0.3848598
0.38248051,0.65737164,0.82305054,0.3673323,0.68589835,0.49806738,0.4609976,0.441994186,0.402620448,0.377802734,0.79864489,0.431590763,0.757248868,0.53823692,0.36483727
0.40063866,0.67579954,0.82126184,0.36719222,0.70825618,0.51072563,0.4609976,0.475956244,0.416215029,0.392422943,0.796990879,0.450316503,0.780640625,0.554572569,0.34605282
0.41879617,0.69235974,0.83620567,0.36705187,0.72995819,0.53596858,0.48397102,0.509718962,0.429620502,0.403466521,0.811576384,0.468900484,0.816265919,0.581630353,0.32347115
0.43695432,0.67467037,0.8218009,0.3669118,0.7354504,0.57007965,0.5330282,0.518231679,0.446829395,0.41181436,0.797677617,0.487346126,0.811171209,0.614446086,0.30473071
0.43620322,0.67978849,0.82767845,0.36677173,0.74094391,0.59480619,0.53042642,0.521265469,0.444653783,0.404732508,0.803464969,0.486585863,0.821952962,0.622699946,0.2810075
0.41335274,0.67702895,0.82583296,0.36663138,0.72793558,0.52805815,0.49709101,0.491953826,0.424532729,0.400283854,0.801755799,0.463343885,0.806153471,0.58093714,0.26339669
0.39050162,0.65957839,0.82503798,0.3664913,0.70773968,0.4883198,0.41689578,0.452778233,0.40580657,0.388252011,0.801066106,0.439880134,0.783250113,0.530867888,0.24757308
0.4023005,0.70628422,0.82339124,0.36635123,0.70074925,0.4845062,0.41689578,0.499489494,0.41978623,0.40101045,0.799549169,0.452023209,0.774343002,0.531173516,0.22957787
0.45550933,0.70478947,0.82686429,0.36621088,0.71031559,0.49664491,0.45781089,0.564355765,0.472649199,0.450366043,0.803004137,0.506053472,0.787615924,0.566757327,0.21501564
0.4266163,0.69375573,0.82563422,0.36607081,0.74576454,0.5807333,0.51408676,0.520283808,0.433680286,0.399361299,0.801891776,0.476861346,0.8260098,0.611892658,0.19839204
0.45405736,0.69025913,0.81872497,0.36593073,0.74860724,0.58485674,0.56415757,0.550958848,0.460825339,0.423943365,0.795262761,0.504594688,0.823687841,0.637845138,0.18610034
0.48149842,0.68014523,0.83177612,0.36579066,0.75144862,0.59995305,0.56549751,0.575695461,0.487882644,0.445322626,0.808022763,0.532019635,0.837369041,0.652197582,0.17241144
0.50893947,0.65671713,0.82824629,0.36565031,0.74805526,0.56474813,0.5489756,0.587544493,0.5166886,0.481292202,0.804676425,0.559142962,0.830838242,0.643694276,0.16255386
0.53638053,0.65497031,0.83233091,0.36551024,0.72056402,0.5336244,0.50502826,0.617576698,0.55324828,0.517536672,0.808727755,0.585971249,0.803510529,0.620616286,0.15230763
0.53035834,0.65296993,0.82659955,0.36537016,0.69307278,0.46423799,0.41428011,0.608777884,0.555919207,0.535975411,0.803241324,0.580108482,0.768677488,0.561125709,0.14143301
0.48155375,0.66330053,0.82841626,0.36522981,0.66596399,0.40515938,0.37895908,0.561502114,0.512976019,0.507114836,0.805089454,0.532074625,0.739964726,0.508803865,0.13463287
0.43274916,0.69094459,0.83078239,0.36508974,0.64922716,0.40103751,0.34247515,0.525624665,0.465665067,0.457060409,0.807471803,0.483086645,0.723066988,0.47619439,0.1255986
0.39328089,0.72203218,0.82925881,0.36494967,0.66687344,0.46877142,0.41744772,0.49917828,0.418714616,0.396219426,0.806073683,0.442745868,0.741696401,0.5133313,0.11107275
